,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
22,camdtest,673ca7c68f7b1187f1419b8ba8383ccb27d2fe81,"5:40 commit 1 (#10)

* 5:40 commit 1

* 5:40 commit 2",camd,2016-08-17T00:48:32Z,camd,camd,2,2,0
23,camdtest,7fdb7fb6ecdec57081bcca98676faae8abe2dbb8,"Merge pull request #9 from mozilla/pr2

Pr2",camd,2016-08-17T00:40:53Z,camd,camd,13,13,0
24,camdtest,41386486b25a3e1b160a091998b87f963f0252f0,pr add 8,Cameron Dawson,2016-08-17T00:29:50Z,Cameron Dawson,Cameron Dawson,1,1,0
25,camdtest,877b135fff472414a98af90c307dd1180fc77b3d,pr add 7,Cameron Dawson,2016-08-17T00:27:41Z,Cameron Dawson,Cameron Dawson,1,1,0
26,camdtest,1a08820057777a38df52528418da7ed53916e8c2,pr add 6,Cameron Dawson,2016-08-17T00:25:24Z,Cameron Dawson,Cameron Dawson,1,1,0
27,camdtest,b3a3a426467d126033aaadbfe2093b30dcea53c1,pr add 5,Cameron Dawson,2016-08-17T00:17:55Z,Cameron Dawson,Cameron Dawson,7,6,1
28,camdtest,21068590466de2a0b83750a52357d0a00cf425db,pr add 4,Cameron Dawson,2016-08-17T00:13:32Z,Cameron Dawson,Cameron Dawson,3,2,1
29,camdtest,864a89f853ce811417f8fd74a0d99764ec056cbf,pr add 3,Cameron Dawson,2016-08-16T23:59:57Z,Cameron Dawson,Cameron Dawson,3,2,1
30,camdtest,f558c654ac88c1873d8af9cdbc3c7a8649c210a7,pr add 2,Cameron Dawson,2016-08-16T23:59:47Z,Cameron Dawson,Cameron Dawson,3,2,1
31,camdtest,642b7343f3c1327b7e6dec2ed1c7332e4d3521df,pr add 1,Cameron Dawson,2016-08-16T23:59:39Z,Cameron Dawson,Cameron Dawson,2,2,0
32,camdtest,63fce36a95f8166369cc1e7b510b166428c15f2d,master add 3,Cameron Dawson,2016-08-17T00:31:04Z,Cameron Dawson,Cameron Dawson,1,1,0
33,camdtest,6e5d8b6f91ecdc4813c43232ed1f39cd48041d58,master add 2,Cameron Dawson,2016-08-17T00:30:56Z,Cameron Dawson,Cameron Dawson,1,1,0
34,camdtest,32128f3a3419c119b2583ed03e60e047bb4b5e0b,master add 1,Cameron Dawson,2016-08-17T00:30:46Z,Cameron Dawson,Cameron Dawson,4,3,1
35,camdtest,56aad90649611f4e96636de5361e2874e2037e0a,3er,Cameron Dawson,2016-08-16T23:56:33Z,Cameron Dawson,Cameron Dawson,3,2,1
36,camdtest,d2c3c9b09b2b5973346b776cfadb51348fa7ae97,2er,Cameron Dawson,2016-08-16T23:56:25Z,Cameron Dawson,Cameron Dawson,3,2,1
37,camdtest,a4829794f67bf1e8f908d3ada2c9111966859f3a,1er,Cameron Dawson,2016-08-16T23:56:14Z,Cameron Dawson,Cameron Dawson,3,2,1
38,camdtest,ba0a1837d89827eb371d43292de9b3b4745e7cd1,cc,Cameron Dawson,2016-08-16T23:34:42Z,Cameron Dawson,Cameron Dawson,3,2,1
39,camdtest,43731abce0811d998d3527eea6fafbaf5cfb4fac,bb,Cameron Dawson,2016-08-16T23:34:35Z,Cameron Dawson,Cameron Dawson,3,2,1
40,camdtest,2e36f94ac892f3e9f237e3e95de7a1c0dde1c33f,aa,Cameron Dawson,2016-08-16T23:34:24Z,Cameron Dawson,Cameron Dawson,3,2,1
41,camdtest,7ed7b26ac0460f8aedde431858b9789678ff53a2,c,Cameron Dawson,2016-08-16T23:31:19Z,Cameron Dawson,Cameron Dawson,3,2,1
42,camdtest,3bf1a27e30f4df5b295f2830f3237e5e451b43c0,b,Cameron Dawson,2016-08-16T23:31:06Z,Cameron Dawson,Cameron Dawson,3,2,1
43,camdtest,44204ce1bb93ea25d3657bf1b01e34255a4f0673,a,Cameron Dawson,2016-08-16T23:30:59Z,Cameron Dawson,Cameron Dawson,3,2,1
44,camdtest,671521dd551544f71f029a28528535b33d0fff61,fleh,Cameron Dawson,2016-08-16T23:29:39Z,Cameron Dawson,Cameron Dawson,2,1,1
45,camdtest,d40850298e3152e349516104ae0b485d377d38fe,three,Cameron Dawson,2016-08-16T23:11:53Z,Cameron Dawson,Cameron Dawson,2,1,1
