,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
84,build-mozharness,51d219d4526c711e9b1d5b9961e37c28f7213ad8,"update revisions. thought about running this in buildbot: a lot of the steps will be in the factory, so --onlyPullLocales --onlyPull --onlyRepack might be a good thing.",Aki Sasaki,2010-07-30T20:47:08Z,escapewindow,escapewindow,76,54,22
85,build-mozharness,51b6e513d1cc64d02e176e9cc94787e2cf185cf8,"woo, finally finish the setup action?",Aki Sasaki,2010-07-30T19:51:23Z,escapewindow,escapewindow,20,13,7
86,build-mozharness,ec4ee247d15e069375d2f00ec3eda465b2d1a8bf,and more,Aki Sasaki,2010-07-30T19:45:12Z,escapewindow,escapewindow,16,3,13
87,build-mozharness,825e6222fb6d03588c9e93b9212e08279dc6637c,more getOutputFromCommand fixes,Aki Sasaki,2010-07-30T19:42:33Z,escapewindow,escapewindow,17,11,6
88,build-mozharness,28dc6a625e4e56eac4f82b9730bcdade18ad2b19,fix?,Aki Sasaki,2010-07-30T19:37:39Z,escapewindow,escapewindow,12,5,7
89,build-mozharness,e50fd5d8e647be85508d373fe87366ac32563510,"fix ""backticks""?",Aki Sasaki,2010-07-30T19:35:15Z,escapewindow,escapewindow,61,60,1
90,build-mozharness,c48e0a50c1c4649339cd87a2a783716ef6ee3e93,download deb?,Aki Sasaki,2010-07-30T19:17:28Z,escapewindow,escapewindow,82,61,21
91,build-mozharness,417e46084abc790c21bebbbe8c20c8bf0bacef58,more commands. need a `command` equiv,Aki Sasaki,2010-07-30T01:00:34Z,escapewindow,escapewindow,14,10,4
92,build-mozharness,0837723d93aad79dbfb87a06a16f0ffbd26c8a4d,"woo, working configure",Aki Sasaki,2010-07-30T00:31:19Z,escapewindow,escapewindow,2,1,1
93,build-mozharness,16300df184dc5ba7b62ecbe3b8750fdab7a6ca51,list doesn't have copy() ?,Aki Sasaki,2010-07-30T00:26:00Z,escapewindow,escapewindow,2,1,1
94,build-mozharness,76404f1a7e8a24e1b8450ca414c5bd96fb53cadb,"configure, with processCommand for scratchbox. untested.",Aki Sasaki,2010-07-30T00:23:32Z,escapewindow,escapewindow,37,33,4
95,build-mozharness,dce8ce5c91b9bee23181b5963d90db87a4a34582,"start repack. also, move to all os.path.join",Aki Sasaki,2010-07-29T04:22:36Z,escapewindow,escapewindow,42,30,12
96,build-mozharness,b50ba0c4ac88c909211e38a7c43571f93efdfb92,fix env?,Aki Sasaki,2010-07-29T03:45:07Z,escapewindow,escapewindow,7,4,3
97,build-mozharness,d2f541c3cab4448dcd17d9e253a7d79426faa692,try to fix compare-locales,Aki Sasaki,2010-07-29T03:36:49Z,escapewindow,escapewindow,9,4,5
98,build-mozharness,a9a8a29c4db6e4261b6419506b5cc65250289749,env for compare-locales,Aki Sasaki,2010-07-29T03:34:06Z,escapewindow,escapewindow,12,8,4
99,build-mozharness,a72ac19577cdd58c60e5aedce5db8a7162e0ce4e,compare-locales,Aki Sasaki,2010-07-29T03:29:22Z,escapewindow,escapewindow,5,3,2
100,build-mozharness,0452e89e16fbd0f087d650fd45b47dfb1bbad794,fix localesFile when we're not building from baseWorkDir,Aki Sasaki,2010-07-29T01:46:15Z,escapewindow,escapewindow,4,3,1
101,build-mozharness,3ac84d3482eefd1316e8595703bc56849ec5f14f,"fix, add default baseWorkDir to multil10n",Aki Sasaki,2010-07-29T01:01:26Z,escapewindow,escapewindow,5,5,0
102,build-mozharness,f038f1659a8f4342f101a6ddedeac30527acef94,setup step.,Aki Sasaki,2010-07-29T00:31:08Z,escapewindow,escapewindow,65,63,2
103,build-mozharness,c0e72c690aaf069f872fa90bbea749f6f3426c31,fix parseArgs (cmdline opt > configfile > optparse defaults),Aki Sasaki,2010-07-28T21:59:02Z,escapewindow,escapewindow,30,13,17
104,build-mozharness,04912061479d31d891ec30d0bbf8a45fddbed410,committing before i delve into making optparse defaults < config file defaults < command line options. hopefully won't be that hard.,Aki Sasaki,2010-07-28T21:51:34Z,escapewindow,escapewindow,44,41,3
105,build-mozharness,a9bbe5f618e9f6cb29663c93e3d1de11cf97dd93,back to mobile. add mobile repo,Aki Sasaki,2010-07-28T00:37:17Z,escapewindow,escapewindow,34,27,7
106,build-mozharness,f9aa1f70709a0b8a1338d3e7551ae991b687bb4f,ignoreLocales + fixes + temporary config changes for non-mobile testing,Aki Sasaki,2010-07-28T00:01:48Z,escapewindow,escapewindow,18,13,5
107,build-mozharness,5887ce2ccd6d20824f66f57eca2aa577142ab8b6,multilocale fixes,Aki Sasaki,2010-07-27T23:46:32Z,escapewindow,escapewindow,10,6,4
108,build-mozharness,123b59d9d72ab2de4c20ef166324d5e45a0b35c5,hg pull + query locales for multil10n,Aki Sasaki,2010-07-27T23:38:40Z,escapewindow,escapewindow,94,89,5
109,build-mozharness,ede93968b1104ad1955f4da8d29ffb0d655d0668,multilocale clobber,Aki Sasaki,2010-07-23T01:02:15Z,escapewindow,escapewindow,18,16,2
110,build-mozharness,00c624507bd0d01b092ffad43df7ddf1c1425e7d,"npotb til it's called from automation.

--HG--
rename : scripts/signdebs.py => scripts/multil10n.py",Aki Sasaki,2010-07-23T00:41:27Z,escapewindow,escapewindow,211,211,0
111,build-mozharness,1886e0aeeee817677a1a107e67ab95cd320f792b,Added tag PRODUCTION for changeset dc8a3ca7010e,Aki Sasaki,2010-07-20T20:16:26Z,escapewindow,escapewindow,1,1,0
112,build-mozharness,15099ad819129bf99179cf8b5033500954045e4c,"new upload locations. bug 579097, r=jhford",Aki Sasaki,2010-07-20T20:16:14Z,escapewindow,escapewindow,80,40,40
113,build-mozharness,ce9a440b4bbfbf41ce8a6816f24c8f134ab7cda2,Added tag PRODUCTION for changeset f29edf46fc63,Aki Sasaki,2010-06-24T21:28:35Z,escapewindow,escapewindow,1,1,0
114,build-mozharness,b1bd4d27ac6537f94e604bd943acefbf7d0b37dd,skip broken platforms,Aki Sasaki,2010-06-24T21:17:15Z,escapewindow,escapewindow,6,4,2
115,build-mozharness,c2ac16771b16576d14294dee621c560df6aad104,Added tag PRODUCTION for changeset a29a5625cb3e,Aki Sasaki,2010-06-24T21:14:16Z,escapewindow,escapewindow,1,1,0
116,build-mozharness,f2b52afbfe8e976ce0a1d4ef0a22a1cb3a22145b,"rename maemo nightly install files. bug 574104, r=jhford",Aki Sasaki,2010-06-24T21:13:59Z,escapewindow,escapewindow,12,6,6
117,build-mozharness,9dfeda9ccd20f1102abec8985538298a623e7040,Added tag PRODUCTION for changeset 679dd1bd203b,Aki Sasaki,2010-06-21T17:17:10Z,escapewindow,escapewindow,1,1,0
118,build-mozharness,5c7dd18227662ba086cbbc92ee43fe4f60123bd8, not clobbering?,Aki Sasaki,2010-06-17T20:09:40Z,escapewindow,escapewindow,2,2,0
119,build-mozharness,675e42df502ee0ec6f109be294632cd16d991851,fix clobber repo dir x2,Aki Sasaki,2010-06-17T20:08:34Z,escapewindow,escapewindow,2,0,2
120,build-mozharness,c7c9f8976a6e2bf8414471287748e900bf66900b,self.info at clobberRepoDir,Aki Sasaki,2010-06-17T19:52:23Z,escapewindow,escapewindow,1,1,0
121,build-mozharness,540896ccd3a47ed478a7c5f395f2edfba388723e,add failure print at the end,Aki Sasaki,2010-06-17T19:51:23Z,escapewindow,escapewindow,27,18,9
122,build-mozharness,9d543a34059be54ec0987071a4e08fd448ac5dd0,make upload a discrete step.,Aki Sasaki,2010-06-17T19:35:18Z,escapewindow,escapewindow,66,44,22
123,build-mozharness,e33426daee205ee52f1c7f01489591ec87668e71,fix stupid capitalize + get commandLine,Aki Sasaki,2010-06-16T02:30:04Z,escapewindow,escapewindow,18,11,7
124,build-mozharness,d3fe74c38dcdad1c3030ec248e0befefba1daf22,tweak TODOs,Aki Sasaki,2010-06-16T00:38:53Z,escapewindow,escapewindow,8,2,6
125,build-mozharness,6c22841cedaa0fc4045f4accacba5509ba0be42a,fix the join/split,Aki Sasaki,2010-06-16T00:22:22Z,escapewindow,escapewindow,6,3,3
126,build-mozharness,73d072bc79adf56268be9f60575f47c741e42eb6,"--locale, --platform split",Aki Sasaki,2010-06-16T00:20:15Z,escapewindow,escapewindow,18,15,3
127,build-mozharness,f814a99c1aa34ef6a4e1fb3c4f71167eade34a89,"fix the script, fix actions in Config. now I just need to queryAction('clobber') or whatever before i perform that action",Aki Sasaki,2010-06-15T23:58:28Z,escapewindow,escapewindow,119,86,33
128,build-mozharness,50f97df7a042879126b3bc26556f00a817420f17,"hacking actions in, though I don't deal with them yet.",Aki Sasaki,2010-06-15T23:25:29Z,escapewindow,escapewindow,312,159,153
129,build-mozharness,d4d622bf2e7249c58e6a9ef1598db99322f45665,workDir to Config; debname->debName to be consistent,Aki Sasaki,2010-06-15T20:46:47Z,escapewindow,escapewindow,10,5,5
130,build-mozharness,72bf9fa489a7ad01cb170b0122291c0682f4c688,splitlines() does what i want instead of split('\n'),Aki Sasaki,2010-06-15T20:43:19Z,escapewindow,escapewindow,11,6,5
131,build-mozharness,823118aa20f9005bab6e2de588016821c1f8d1cf,fix stupid typo,Aki Sasaki,2010-06-15T20:35:43Z,escapewindow,escapewindow,2,1,1
132,build-mozharness,b5387362cceb8eaf6c2fc8b130154a208035e823,guess i gotta put that back,Aki Sasaki,2010-06-15T20:35:18Z,escapewindow,escapewindow,8,6,2
133,build-mozharness,44a6604d0f05483765d55355f63fa64547a76285,cleanup,Aki Sasaki,2010-06-15T20:33:57Z,escapewindow,escapewindow,3,0,3
134,build-mozharness,f9e159974874566d81cb740f2e4864e4f3525420,bustage fix,Aki Sasaki,2010-06-15T20:33:40Z,escapewindow,escapewindow,7,3,4
135,build-mozharness,d4d435d1aef7897e225706d6d7a9d100c2580547,trying to track down bustage,Aki Sasaki,2010-06-15T20:32:54Z,escapewindow,escapewindow,8,6,2
136,build-mozharness,b43bf6427253a253cdcbd42fd3e6e9143a6ae6e5,a lot of todos for runCommand etc,Aki Sasaki,2010-06-15T20:30:41Z,escapewindow,escapewindow,66,37,29
