,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
46,ActiveData-ETL,b6b42ca087f1217378f1543cb1578dd97ecd9c7f,Allow emailing of warnings and errors,Kyle Lahnakoski,2014-12-24T08:12:04Z,Kyle Lahnakoski,Kyle Lahnakoski,159,125,34
47,ActiveData-ETL,991c8808a13ee198253f8e32a05d486a45e77012,better persistent queue,Kyle Lahnakoski,2014-12-23T22:35:28Z,Kyle Lahnakoski,Kyle Lahnakoski,219,135,84
48,ActiveData-ETL,563afeb507e693fd25834fcb3580b455808926a4,add persistent queue,Kyle Lahnakoski,2014-12-23T19:46:05Z,Kyle Lahnakoski,Kyle Lahnakoski,338,311,27
49,ActiveData-ETL,e32d2473bf2f63d99bbcd436bcff9a28e9ebd438,use durable queue,Kyle Lahnakoski,2014-12-23T03:37:51Z,Kyle Lahnakoski,Kyle Lahnakoski,73,47,26
50,ActiveData-ETL,6d3be0acf9b65db436c4d2fa1853597527b59712,add linux install/run scripts,Kyle Lahnakoski,2014-12-23T02:39:44Z,Kyle Lahnakoski,Kyle Lahnakoski,24,22,2
51,ActiveData-ETL,2cb5c0ab6e406ed32c924143b135d4f44f755b0b,make install script,Kyle Lahnakoski,2014-12-22T23:40:09Z,Kyle Lahnakoski,Kyle Lahnakoski,1,1,0
52,ActiveData-ETL,4c4c13e03958b6b9f349ba7eb9b7a74e6a3dcb43,ignore pyc files,Kyle Lahnakoski,2014-12-22T23:35:23Z,Kyle Lahnakoski,Kyle Lahnakoski,1,1,0
53,ActiveData-ETL,b158216e12fc61a80594a7243edd7f2adbb1d558,add S3 storage of pulse messages,Kyle Lahnakoski,2014-12-22T23:33:58Z,Kyle Lahnakoski,Kyle Lahnakoski,296,282,14
54,ActiveData-ETL,2cc464f8e3d1c581029026d670b8ca8fa081217f,stop earlier,Kyle Lahnakoski,2014-12-22T15:50:33Z,Kyle Lahnakoski,Kyle Lahnakoski,1,1,0
55,ActiveData-ETL,1a5ac279825c2d68b9592ff9bbd8c5c52a774438,add lib and kinda working version,Kyle Lahnakoski,2014-12-22T15:07:05Z,Kyle Lahnakoski,Kyle Lahnakoski,86,58,28
56,ActiveData-ETL,8001b5f69cb923eea7ca2fc76aef5f343f459eee,first working version,Kyle Lahnakoski,2014-12-21T00:59:23Z,Kyle Lahnakoski,Kyle Lahnakoski,223,192,31
57,ActiveData-ETL,66ea4793b8b621daec56ab802f84666912ffed42,change name,Kyle Lahnakoski,2014-12-20T05:30:12Z,Kyle Lahnakoski,Kyle Lahnakoski,64,32,32
58,ActiveData-ETL,f5c0cf60f70471966bf5a45c88ab2e4faa33dbe7,first commit,Kyle Lahnakoski,2014-12-20T05:28:32Z,Kyle Lahnakoski,Kyle Lahnakoski,22791,22791,0
59,ActiveData-ETL,0d1a6c965110f3a03d5d53e0493e9f1c14651697,Initial commit,Kyle Lahnakoski,2014-12-20T05:24:47Z,Kyle Lahnakoski,Kyle Lahnakoski,363,363,0
60,ActiveData-ETL,b07d888c5aa4ffa9a818687a552e1f49e27e9b71,more memory,Kyle Lahnakoski,2015-02-02T14:33:03Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
61,ActiveData-ETL,1d720689444ce17f93d5dab030f913568c1caba4,"cleanup, use more memory",Kyle Lahnakoski,2015-02-02T14:31:02Z,Kyle Lahnakoski,Kyle Lahnakoski,125,47,78
62,ActiveData-ETL,b1ae9cb4bf502c8e7d85ef970d61e8889e0eca2f,fake strings help with the big files,Kyle Lahnakoski,2015-02-01T17:03:48Z,Kyle Lahnakoski,Kyle Lahnakoski,183,125,58
63,ActiveData-ETL,eb5169be048555456733100b74a479b8bec3b916,back to 2g mem limit,Kyle Lahnakoski,2015-02-01T12:27:38Z,Kyle Lahnakoski,Kyle Lahnakoski,123,83,40
64,ActiveData-ETL,3b645b852ab00b1f1bf94ad6c701651e5e939db9,exit early on too much data,Kyle Lahnakoski,2015-02-01T03:16:51Z,Kyle Lahnakoski,Kyle Lahnakoski,95,50,45
65,ActiveData-ETL,cd211bf5ac6ae35dd764debd22ee554d0511ef33,"overriding content was a mistake, it is called internally
must also force streaming to be true of the generators are used",Kyle Lahnakoski,2015-02-01T03:05:20Z,Kyle Lahnakoski,Kyle Lahnakoski,41,26,15
